brief_id,started_at,ended_at,primary_category_id,secondary_category_id,brand,brand_manager
5063,2017-10-23 05:00:18.161,2017-11-21 00:55:03.730,1,7.0,Norris LLC,Vanessa Clayton
5056,2017-10-23 01:45:14.252,2017-12-06 13:00:45.112,3,2.0,"Ford, Mosley and Lopez",Thomas Salazar
5079,2017-10-24 05:30:23.325,2018-01-09 23:36:24.074,8,15.0,Soto LLC,Richard Morris
5005,2017-10-22 21:00:46.820,2017-12-22 03:51:11.453,11,6.0,"Riddle, Kane and Rocha",Amanda Riddle
5127,2017-10-25 06:45:31.468,2017-11-24 13:00:11.563,2,11.0,Owens-Hernandez,James Henry
5008,2017-10-20 02:07:16.670,2018-02-01 23:52:33.995,1,,"Murphy, Hill and Huynh",Andrew Robinson
5164,2017-10-26 04:30:47.820,2018-02-01 23:52:53.028,15,14.0,Wilson LLC,Richard Rice
5032,2017-10-22 23:30:12.000,2018-02-01 23:52:46.057,1,7.0,Figueroa-Pruitt,Yvonne Mcgrath
5048,2017-10-23 02:15:02.959,2017-10-31 13:00:43.101,7,3.0,"Doyle, Hawkins and Dorsey",Christopher Blake
5138,2017-10-25 06:15:13.886,2018-03-09 13:00:10.317,13,7.0,"Henry, Moore and Carrillo",Robert Garcia
4984,2017-10-22 20:49:01.157,2017-11-01 13:00:05.278,3,2.0,Mcneil-Lane,Heather Carter
5169,2017-10-27 02:30:10.693,2017-11-23 13:00:27.323,15,,Davis Inc,Alexis Watson
5193,2017-10-30 01:00:08.146,2017-12-11 13:01:03.941,1,7.0,Best Inc,Justin Fernandez
5154,2017-10-26 00:00:01.408,2018-02-01 23:52:45.440,12,,Armstrong and Sons,Jill Huffman
5124,2017-10-26 04:45:06.418,2017-11-30 13:01:00.667,6,4.0,Hicks Inc,Amanda Cook
5195,2017-10-31 03:16:45.369,2017-11-24 05:11:22.669,2,,Mclaughlin Inc,Theresa Mason
5190,2017-10-30 01:38:47.631,2017-12-15 13:00:23.382,3,5.0,"Fuller, Garcia and Hartman",Brittany Nelson
5236,2017-10-30 23:00:05.533,2017-11-10 13:00:24.780,10,15.0,Scott-Morris,Kellie Johnson
4865,2017-10-31 21:00:17.020,2018-02-01 23:51:25.197,5,2.0,Sanchez-King,John Perez
5192,2017-11-01 21:00:16.082,2017-11-08 06:30:10.727,8,,Russell-Friedman,Kenneth Miranda
4970,2017-10-20 00:45:34.266,2018-02-01 23:52:55.030,7,6.0,Harrison PLC,Robert Padilla
4951,2017-10-25 22:45:30.026,2018-02-01 23:51:54.616,1,7.0,Fernandez-Holmes,Christina Harris
4350,2017-10-29 21:00:09.419,2017-12-13 01:49:55.965,3,7.0,"Gutierrez, Kane and Morrow",Maria Lloyd
5306,2017-11-02 04:45:07.868,2017-12-18 04:41:08.765,13,,Davis-Mendez,Christine Rowe
5308,2017-11-02 21:00:22.112,2017-12-27 13:00:18.656,1,,Payne Group,James Brewer
5059,2017-10-31 01:32:20.428,2018-02-01 23:54:52.532,1,,"Mendoza, Cervantes and Carter",Valerie Baker
5259,2017-11-01 05:45:29.084,2017-11-30 13:00:35.318,3,,"Davenport, Griffin and Shannon",Jeffrey Gibbs
5227,2017-10-30 02:30:17.661,2018-01-23 02:19:42.465,5,4.0,"Lowe, Nicholson and Hudson",Rachel Johnson
5309,2017-11-02 06:00:38.381,2017-11-30 13:00:40.648,1,7.0,"Garcia, Sanders and Miller",Matthew Ramos
5231,2017-10-30 04:45:07.766,2017-11-30 13:00:52.258,1,,Gomez-Silva,Anne Sanchez
5233,2017-10-30 02:29:34.410,2017-11-24 05:21:49.867,1,2.0,Mcclain Inc,Amanda Wagner
5303,2017-11-02 01:39:00.459,2017-11-26 13:00:29.968,3,7.0,Peterson Ltd,Hannah Zimmerman
5328,2017-11-06 02:46:46.676,2018-02-01 23:51:38.192,2,7.0,Garcia and Sons,Terri Floyd
4794,2017-10-11 04:15:09.314,2017-12-15 13:00:27.662,7,,Lee Ltd,Brian Jones
5319,2017-11-03 02:00:18.950,2017-11-30 13:00:51.398,1,7.0,"Smith, Ray and Fry",Robert West
5370,2017-11-06 05:50:18.243,2017-11-12 21:25:47.383,12,11.0,Jones and Sons,Thomas Brooks
5242,2017-11-01 02:00:34.305,2017-11-09 07:03:16.325,6,,Morrison-Martin,Gina Mills
5375,2017-11-08 01:45:09.117,2017-11-29 04:17:23.105,11,,Smith Inc,Kyle Stevens
5337,2017-11-06 04:34:11.617,2018-02-01 23:53:21.083,1,6.0,James-Moore,Katie Simmons
5412,2017-11-08 21:00:06.534,2017-11-23 05:54:09.503,1,7.0,Travis and Sons,Nicole Mathis
5362,2017-11-06 03:25:45.497,2017-12-21 13:00:38.298,3,16.0,Parker-Carter,Dustin Luna
5368,2017-11-08 00:45:04.216,2018-02-01 23:51:29.045,4,14.0,Martin-Davis,John Huang
5424,2017-11-09 21:00:03.754,2017-11-20 13:00:20.828,1,,"Simmons, Cook and Hughes",Danielle Tran
5483,2017-11-10 06:00:02.634,2017-12-31 13:00:35.939,1,,"Roman, Brown and Clark",Cody Osborne
5476,2017-11-10 04:15:13.743,2017-12-13 23:33:13.402,12,5.0,Haynes-Wiley,Margaret Berger
5373,2017-11-07 23:30:02.900,2017-12-21 13:00:37.715,7,1.0,Thompson-Kelly,Richard Sanders
5416,2017-11-13 23:21:55.618,2017-11-30 13:00:19.357,1,7.0,Parker Group,Lucas Cox
5456,2017-11-13 21:00:03.295,2018-02-01 23:51:45.384,3,,Pope Inc,Robert Acosta
5560,2017-11-14 05:52:48.786,2018-02-01 23:51:30.719,1,,Garner Inc,Samuel Guerrero
5536,2017-11-15 05:00:09.624,2018-02-01 23:51:32.846,2,,"Baldwin, Stein and Avila",Noah Edwards
5554,2017-11-14 05:43:42.043,2017-11-30 13:00:46.601,3,5.0,"Fuller, Garcia and Hartman",Brittany Nelson
5555,2017-11-14 04:40:24.407,2017-12-19 05:20:19.373,3,2.0,Smith-Garcia,Diana Garcia
5466,2017-11-17 15:41:38.045,2017-11-23 13:00:36.270,4,,Mendoza PLC,Christine Smith
5619,2017-11-16 21:00:01.450,2018-02-01 23:51:46.677,6,8.0,"Hale, Peterson and Alexander",Nicole Chapman
5670,2017-11-17 04:30:12.301,2017-12-06 02:46:35.097,1,7.0,"Torres, Parks and Green",Jose Barry
5531,2017-11-13 22:15:11.255,2017-12-12 13:01:59.482,1,11.0,"Wright, Garcia and Miller",Helen Simpson
5591,2017-11-20 04:22:37.511,2018-02-01 23:52:32.797,15,,"Nichols, White and Ayers",Jeanette Murray
5558,2017-11-14 03:56:11.362,2018-01-19 00:56:49.813,1,7.0,"Spence, Harris and Brown",Patricia Fisher
5675,2017-11-21 02:15:12.080,2017-11-30 13:01:26.822,12,14.0,"Scott, Grant and Reid",Dr. Alex Chapman
5372,2017-11-07 23:15:10.200,2018-02-01 23:54:16.102,1,,"Watson, Hopkins and Jones",Francisco Wilkinson DDS
5638,2017-11-22 06:15:12.056,2017-12-13 13:00:17.366,2,8.0,Carroll Ltd,Brian Smith
5786,2017-11-22 22:00:04.770,2018-01-07 22:06:33.617,12,11.0,Fitzgerald and Sons,David Roberts
5674,2017-11-24 01:15:29.910,2018-02-01 23:53:49.794,7,3.0,"Doyle, Hawkins and Dorsey",Christopher Blake
5839,2017-11-24 21:00:07.815,2017-12-16 13:00:20.445,1,5.0,Davis-Kline,Jonathan Hall
5834,2017-11-24 06:00:12.132,2017-12-21 00:28:50.924,1,0.0,"Graham, Mcclure and Vargas",Dana Gray
5827,2017-11-24 05:30:07.671,2017-12-15 13:00:18.204,11,2.0,"Thompson, Reyes and Ward",Barry Evans
5798,2017-11-26 21:00:39.872,2017-12-23 13:00:12.517,2,11.0,"Brown, Haynes and Moore",Brian Hicks
5885,2017-11-27 08:45:06.009,2018-02-01 23:51:22.750,2,,Williamson-Moreno,Mr. Charles Kennedy
5610,2017-11-15 23:30:02.821,2018-01-09 00:06:10.108,1,6.0,Grant and Sons,Patty Hunt
5883,2017-11-27 05:15:03.090,2018-02-28 13:00:37.319,13,12.0,"Rodgers, Zuniga and Watkins",Patricia Fisher
5911,2017-11-28 22:45:32.953,2018-02-01 23:51:31.483,3,0.0,Garcia PLC,Gregory Pollard
5814,2017-11-26 21:00:35.842,2017-12-24 13:00:09.399,2,11.0,Thompson LLC,Brian Hicks
5012,2017-10-20 04:45:19.768,2017-11-29 13:00:10.091,7,1.0,"Hahn, Scott and Vazquez",Catherine Walters
5455,2017-11-16 04:15:15.525,2017-11-28 09:59:10.145,14,,"Thomas, Walsh and Summers",Kristin Brown
5258,2017-10-31 05:56:52.926,2017-12-26 13:00:08.571,3,,Barrera-Escobar,Denise Huang
5887,2017-11-27 09:00:11.054,2017-12-22 13:00:24.485,1,,Bridges and Sons,Jennifer Murphy
5940,2017-11-30 01:15:08.241,2018-02-01 23:54:09.690,2,8.0,Monroe-Turner,Kimberly Bernard DVM
5753,2017-11-27 09:15:02.493,2018-02-01 23:52:11.186,4,,Shaffer-Dixon,Michael Nichols
5777,2017-11-22 04:30:25.640,2017-12-19 13:00:24.792,6,,Krueger Group,Anthony Herman
5905,2017-11-30 23:15:24.764,2017-12-20 13:00:19.916,11,14.0,"Garcia, Lee and Mason",Brandy Nichols
5970,2017-11-30 04:00:12.520,2018-02-01 23:51:19.226,11,2.0,"Scott, Guerrero and Walker",Anthony Herman
5720,2017-11-22 00:45:28.247,2017-12-22 13:00:24.303,11,14.0,"Boyd, Owens and Bell",Misty Johnson
5936,2017-11-30 05:45:24.061,2018-02-01 23:54:08.939,1,16.0,Stokes-Evans,Gregory Rios
5983,2017-12-01 01:00:31.677,2017-12-15 13:00:26.432,2,7.0,Reynolds Inc,Linda Marsh
5942,2017-12-03 22:53:07.334,2017-12-13 13:00:17.498,11,14.0,Jackson and Sons,Evan Lamb
5938,2017-11-29 05:15:11.160,2017-12-15 13:00:27.953,1,11.0,Garner Inc,Samuel Guerrero
6057,2017-12-05 05:00:07.801,2017-12-24 13:00:11.390,3,,Garcia PLC,Gregory Pollard
6004,2017-12-04 00:16:43.484,2017-12-18 13:00:10.219,1,7.0,Taylor-Hines,Melissa Smith
5768,2017-11-22 04:15:11.922,2018-01-06 13:00:05.178,1,6.0,Morris PLC,William Gonzalez
6080,2017-12-06 02:00:07.608,2017-12-20 05:40:11.835,16,12.0,"Davis, Sims and Williams",Diana Wilkerson
6061,2017-12-06 00:00:24.519,2018-02-01 23:52:28.922,11,,Sanders-Chavez,Kristen Walsh
6031,2017-12-04 23:02:35.463,2018-01-03 01:18:19.919,1,,Bridges and Sons,Jennifer Murphy
6021,2017-12-05 21:00:12.094,2018-02-01 23:55:47.434,1,11.0,Jones LLC,Kayla Graham
4486,2017-10-08 22:30:17.813,2017-10-31 13:00:25.031,15,,Phillips and Sons,Heather Mcintyre
4997,2017-10-19 23:00:34.576,2018-01-19 06:32:40.964,4,12.0,"Porter, Travis and Porter",Victoria Church
4990,2017-10-19 05:00:02.467,2017-10-30 13:00:25.014,16,,Evans-Cobb,Erin Mack
4783,2017-10-11 03:45:06.172,2017-11-09 05:10:19.335,11,2.0,Stevenson-Lopez,Jessica Crawford
5442,2017-11-09 03:00:20.291,2017-11-17 13:00:30.479,12,11.0,Cooke-Jones,Danielle Murray
5632,2017-11-16 05:00:26.009,2017-12-07 13:00:29.530,2,,Lee Group,James Marshall
5627,2017-11-16 07:00:15.642,2017-11-30 13:00:57.383,2,7.0,"Holloway, Reyes and Cruz",Maria Davis
5731,2017-11-20 05:36:45.507,2018-02-07 13:00:19.884,2,,Le-Sullivan,Alexander Gentry
5430,2017-11-09 02:30:15.140,2018-02-01 23:51:17.441,7,,Rojas Ltd,Lisa Dunn
5374,2017-11-09 23:45:05.948,2017-11-28 13:00:25.682,3,8.0,"Hancock, Hansen and Bennett",Charles Phillips
5503,2017-11-23 06:30:18.459,2018-04-30 14:00:35.779,11,12.0,"Ramirez, Thompson and Harper",Brandon Cortez
5973,2017-12-01 03:15:17.462,2018-02-01 23:51:59.863,6,,Burns-Thompson,Laura Holt
5776,2017-11-26 21:00:27.843,2017-12-13 13:00:17.637,2,5.0,King-Smith,Rita Vasquez
5588,2017-11-15 06:45:07.579,2018-02-28 13:00:38.662,4,,Simon Ltd,Tyler Lyons
5922,2017-11-29 23:00:18.893,2018-01-26 13:00:08.980,8,11.0,Miller-Nguyen,James Ryan
6081,2017-12-07 00:44:33.520,2018-01-01 13:00:13.655,4,11.0,"Berry, Ramirez and Santiago",Justin Richards
6100,2017-12-07 01:45:08.839,2017-12-25 13:00:21.799,8,,Martinez Inc,Brett Hudson
5178,2017-12-07 01:00:08.660,2017-12-14 13:00:25.884,1,7.0,"Klein, Martin and Johnson",Shawn Jenkins
6083,2017-12-07 21:00:25.225,2018-01-08 13:00:21.080,3,7.0,Peterson Ltd,Hannah Zimmerman
5852,2017-11-27 09:15:07.833,2017-12-27 13:00:05.841,4,15.0,"Wilson, Turner and Mcgee",Roberto Lewis
6020,2017-12-06 22:07:23.253,2018-02-01 23:55:06.807,1,,"James, Henderson and Kline",Deborah Singh
6015,2017-12-04 02:07:23.050,2018-01-31 13:00:16.321,1,6.0,"Patterson, Cruz and Nunez",Donald Escobar
6193,2017-12-11 07:15:11.719,2017-12-19 23:12:56.072,4,8.0,"Elliott, Martin and Hall",Kevin Green
6184,2017-12-11 04:09:10.294,2017-12-30 13:00:37.455,1,7.0,Young Ltd,John Young
6248,2017-12-13 02:42:22.307,2017-12-31 13:01:00.272,7,2.0,"Barber, Thomas and Mcgee",Christina Soto
6260,2017-12-13 04:56:16.566,2018-01-26 13:00:18.900,11,,"Alvarez, Powers and Williams",Raymond Blake
6052,2017-12-05 03:00:24.951,2017-12-31 13:00:58.290,11,2.0,"Landry, Gordon and Leonard",Barry Evans
6259,2017-12-14 01:46:47.609,2018-02-01 23:52:34.278,16,,"Davis, Jackson and Newman",Steven Hurst
6280,2017-12-14 02:30:00.254,2018-01-15 06:25:42.349,3,7.0,"Gutierrez, Kane and Morrow",Maria Lloyd
6249,2017-12-14 00:55:38.256,2018-01-10 13:00:14.550,8,4.0,Lewis-Kane,Daniel Burnett
5732,2017-12-12 00:07:41.455,2018-01-17 13:00:10.570,5,16.0,May-Wright,Harold Chavez
6221,2017-12-14 07:43:50.856,2018-02-01 23:53:07.964,2,,"Gonzalez, Davis and Boyer",Nichole Carter
6141,2017-12-15 01:00:02.837,2018-03-31 13:00:20.167,11,2.0,"Taylor, Robinson and Roberts",Michelle West
6215,2017-12-13 03:04:19.707,2017-12-31 13:01:01.968,3,7.0,"Brown, Riley and Williams",David Kirby DDS
6294,2017-12-15 00:45:03.872,2017-12-25 13:00:35.350,1,,Hernandez Inc,Michael Reynolds
5335,2017-11-06 03:19:08.055,2018-02-01 23:55:34.136,1,7.0,Lewis PLC,Bradley Lamb
6295,2017-12-18 01:30:10.462,2018-02-16 01:01:40.047,1,,"Lewis, Lee and Vega",Trevor Castaneda
6233,2017-12-13 23:20:24.814,2018-01-06 13:00:05.935,3,7.0,Oliver LLC,Jennifer Clarke
6225,2017-12-13 00:01:46.241,2018-02-09 13:00:13.804,1,9.0,"Smith, Kaufman and Henry",Brian Khan
6285,2017-12-14 06:20:41.143,2017-12-31 13:00:46.097,3,6.0,Allen-Petersen,Sharon Holt
6298,2017-12-19 04:30:11.639,2017-12-26 13:00:05.596,1,9.0,Lee PLC,Shawn Jenkins
6373,2017-12-21 05:00:05.004,2018-02-04 13:00:07.687,7,3.0,Nelson-Cooper,Kirsten Dominguez
6006,2017-12-18 20:16:32.707,2018-02-17 13:00:25.799,2,11.0,"Barker, Moran and Stevens",Cheryl Carroll
6356,2017-12-19 09:45:07.551,2018-01-10 13:00:13.683,1,9.0,"Simmons, Cook and Hughes",Danielle Tran
6404,2017-12-22 05:15:20.943,2018-02-01 23:53:40.442,1,6.0,"Wilson, Clark and Harris",Jacob Torres DDS
6300,2017-12-19 04:30:07.487,2017-12-26 13:00:09.017,1,9.0,Daugherty-Hobbs,Shawn Jenkins
6143,2017-12-11 03:56:46.879,2017-12-29 13:00:16.013,7,2.0,Smith Ltd,James Mckee
6406,2017-12-22 03:52:59.077,2018-02-05 13:00:16.989,11,6.0,"Riddle, Kane and Rocha",Amanda Riddle
6440,2017-12-27 22:45:11.907,2018-02-14 05:39:29.064,12,,Stone PLC,Valerie Dixon
6439,2017-12-27 21:30:03.294,2018-03-31 13:00:08.853,1,6.0,Jones-Cole,Brian Hicks
6394,2017-12-26 06:45:10.552,2018-01-16 13:00:14.406,7,11.0,Johnson Ltd,Sheri Cameron
6403,2017-12-22 05:30:01.252,2018-02-05 13:00:21.608,1,,Jones-Lucero,Abigail Smith
6451,2017-12-28 12:30:20.964,2018-01-04 04:10:42.708,11,12.0,Mejia-Lee,Tamara Nelson
6330,2017-12-18 05:30:04.471,2018-01-08 13:00:12.528,5,6.0,"Ewing, Cox and Jones",Sara Potter
6158,2017-12-12 04:48:57.609,2018-01-26 13:00:14.900,2,,"Burns, Smith and Allison",Matthew Perez
6348,2017-12-31 21:00:01.935,2018-02-01 23:55:39.328,4,,Thompson and Sons,Melissa Price
6490,2018-01-02 03:30:16.909,2018-01-20 13:00:08.970,6,1.0,Johnson-Brandt,David Yates
6386,2017-12-21 00:45:04.228,2018-02-01 23:53:46.732,1,7.0,"Grant, Waters and Perry",Joshua Henderson
6478,2018-01-03 03:15:15.101,2018-01-31 13:00:38.787,4,,Clark-Cooke,Ariana Thomas
6495,2018-01-03 07:00:11.355,2018-02-01 23:55:40.240,3,2.0,James LLC,Ralph Meyer
6453,2018-01-03 05:30:19.894,2018-02-01 23:55:22.460,15,,Johnson-Flynn,Matthew Schneider
6539,2018-01-06 23:45:52.435,2018-01-31 13:00:29.532,2,7.0,"Shields, Webb and Mcgee",George Newton
6585,2018-01-09 06:00:03.002,2018-04-30 14:00:34.114,12,,Anderson-Molina,Juan Brown
6569,2018-01-08 04:15:37.917,2018-02-15 13:00:28.415,1,0.0,"Garcia, Marquez and Lester",James Brewer
6352,2018-01-08 22:24:48.785,2018-01-17 13:00:14.697,11,6.0,Hoover LLC,Michael Shaw
6588,2018-01-10 00:20:53.416,2018-02-28 13:01:15.179,1,11.0,Snow-Snyder,Jessica Wong DDS
6603,2018-01-10 02:14:38.658,2018-01-29 13:00:18.750,2,14.0,"Rios, Spencer and Fisher",Donna Henry
6610,2018-01-11 01:35:10.295,2018-01-30 06:13:31.719,4,1.0,Chandler Inc,Elizabeth Bell
6648,2018-01-12 03:51:10.499,2018-02-25 13:00:18.299,1,11.0,Curtis LLC,Jorge Woods
6541,2018-01-10 06:28:42.166,2018-01-31 13:00:48.379,3,2.0,Cook Group,Robin Stuart
6652,2018-01-12 11:19:18.307,2018-01-17 13:00:19.465,7,1.0,Petty PLC,Michael Hester
6654,2018-01-12 06:27:47.757,2018-02-01 23:53:15.024,1,11.0,Wright Inc,Sydney Murphy
6718,2018-01-16 02:07:14.711,2018-02-15 13:00:26.595,2,3.0,Green Ltd,Tiffany Olson
6726,2018-01-17 01:31:02.682,2018-02-28 13:01:37.189,1,,Ryan LLC,Christopher Stevens
6727,2018-01-17 04:44:39.996,2018-02-12 13:00:27.861,7,8.0,"Dorsey, Spencer and Garcia",Kathleen Gonzalez
6724,2018-01-17 04:24:00.465,2018-02-17 13:00:24.864,7,2.0,Johnson-Wong,Kristi Robinson
6616,2018-01-11 02:49:13.839,2018-02-01 23:55:28.689,1,7.0,Preston-Ramsey,James Peterson
6743,2018-01-17 06:00:47.552,2018-03-02 13:00:14.066,7,6.0,"Rodriguez, Mitchell and Garcia",Michelle Hill
6763,2018-01-17 23:37:20.960,2018-02-15 13:00:30.745,11,,Mcknight and Sons,Teresa Pena
6667,2018-01-18 21:00:04.560,2018-03-29 13:00:21.419,11,,Patterson and Sons,James Taylor
6752,2018-01-17 23:29:13.700,2018-02-14 13:00:16.677,1,,"Guzman, Nixon and Dixon",William Smith
6791,2018-01-18 23:59:16.129,2018-02-08 13:00:03.322,3,2.0,"Finley, Rodgers and Obrien",Eric Reed
6755,2018-01-17 06:46:57.045,2018-03-02 13:00:24.720,11,14.0,"Boyd, Owens and Bell",Misty Johnson
6753,2018-01-17 06:34:15.634,2018-02-05 13:00:17.935,1,,"Scott, Sims and Smith",Harry Castillo
6820,2018-01-22 06:03:08.219,2018-02-28 13:01:05.669,15,,Cervantes-Mills,Austin Cook
6797,2018-01-22 21:00:16.209,2018-02-19 13:00:13.287,8,4.0,Harris Inc,Marissa Garcia
6796,2018-01-23 01:47:30.488,2018-02-24 13:00:35.739,16,,Sparks-Brady,Sonya Riggs
6842,2018-01-24 05:47:10.388,2018-02-28 13:00:11.965,4,2.0,"Foley, Morgan and Vincent",Sara Wall PhD
6465,2018-01-10 00:25:43.404,2018-02-14 06:51:32.075,4,,"Graves, Miles and Boyer",Christina Clark
6795,2018-01-18 04:43:42.960,2018-03-04 13:00:05.803,1,7.0,"Rodriguez, Miller and Reyes",John Martinez
6816,2018-01-22 23:50:24.250,2018-06-23 14:00:16.869,13,7.0,Craig-Graham,Jacqueline Snyder
6672,2018-01-22 23:19:37.087,2018-01-31 13:00:48.647,1,7.0,Travis and Sons,Nicole Mathis
6895,2018-01-24 04:09:49.835,2018-02-28 13:01:56.340,1,11.0,"Garrison, Smith and Reyes",Katherine Lewis
6832,2018-01-22 23:21:48.949,2018-02-09 13:00:38.501,16,3.0,Brown PLC,Michael Moore
6836,2018-01-22 23:58:49.320,2018-02-06 13:00:14.354,1,12.0,Young-Wilson,Deborah Quinn
6819,2018-01-26 21:00:10.767,2018-03-07 13:00:29.173,1,,Lewis and Sons,Diana White
6512,2018-01-19 05:30:10.429,2018-02-09 07:11:15.607,16,4.0,Dominguez-Marshall,Jennifer Harris
6957,2018-01-30 01:13:30.595,2018-03-16 13:00:25.678,16,7.0,Wood-Sanchez,Kelly Moreno
6963,2018-01-29 05:36:21.147,2018-02-28 13:01:00.675,3,2.0,Parker-Carter,Dustin Luna
7013,2018-01-31 01:32:10.065,2018-02-15 03:01:49.096,1,0.0,Daniels PLC,Janice Quinn
6992,2018-01-31 00:36:19.991,2018-02-14 13:00:20.048,11,,"Webb, Thomas and Day",Joshua Cardenas
7093,2018-02-05 21:00:19.817,2018-02-12 23:29:21.304,4,5.0,"Brown, White and Moore",Misty Boyd
7072,2018-02-05 04:15:22.910,2018-03-21 13:00:16.722,3,,Juarez and Sons,Steven Griffith
7155,2018-02-07 03:30:23.253,2018-02-28 13:00:57.558,1,11.0,Erickson-Rose,Joseph Young
7053,2018-02-02 03:08:16.004,2018-03-19 13:00:20.838,2,,Moore-Carlson,Hailey Simpson
6989,2018-02-02 00:14:22.900,2018-02-27 13:00:13.832,1,,Anderson-Haney,Heidi Anderson
7153,2018-02-08 00:15:02.589,2018-03-05 13:00:29.686,10,4.0,Bailey-Poole,Ann Leonard
7127,2018-02-08 05:28:22.694,2018-02-10 13:00:18.935,6,,Jones PLC,Adrian Mcdaniel
7182,2018-02-08 05:45:15.530,2018-03-25 13:00:09.699,11,2.0,Stanley-Oneal,Zachary Cole
7184,2018-02-08 05:45:19.988,2018-03-25 13:00:09.930,2,11.0,Stanley-Oneal,Zachary Cole
7232,2018-02-09 05:45:10.687,2018-03-09 13:00:10.926,1,7.0,Brown Ltd,Christopher Stewart
7146,2018-02-09 05:45:13.341,2018-03-01 06:22:15.058,5,4.0,"Nichols, Hernandez and Alexander",Joann Scott
7282,2018-02-13 03:51:01.287,2018-03-30 13:00:17.863,14,5.0,Porter-Lee,Ryan Vazquez
7262,2018-02-13 04:30:09.747,2018-03-06 13:00:10.302,7,5.0,Nelson Group,Dr. Dylan Stewart
7205,2018-02-13 03:42:03.771,2018-02-28 13:01:48.726,4,6.0,Juarez-Sanchez,Jennifer Hoffman
7283,2018-02-13 22:44:11.506,2018-03-30 13:00:25.834,2,7.0,Harris Inc,Shane Crawford
7259,2018-02-13 05:45:17.500,2018-03-06 13:00:12.185,1,,Dean-Taylor,Krystal Ball
7340,2018-02-16 06:45:07.505,2018-03-09 13:00:24.473,12,11.0,Evans Inc,Harry Castillo
7323,2018-02-15 05:45:06.578,2018-03-10 13:00:13.735,2,4.0,"Conway, Middleton and Kent",Laurie Davies
7339,2018-02-19 23:00:16.975,2018-03-31 13:00:27.256,5,8.0,Bailey-Dawson,Ebony Clark
7342,2018-02-19 22:30:38.460,2018-05-03 14:00:20.622,8,0.0,"Green, Miller and Hudson",Kenneth Williams
7341,2018-02-20 05:45:14.638,2018-03-20 13:00:15.152,7,1.0,Hooper-Castro,Cynthia Cook
6511,2018-01-16 21:00:09.287,2018-02-23 13:00:19.166,1,7.0,"Williams, Durham and Jones",Henry Brown
7405,2018-02-21 07:20:18.275,2018-03-19 13:00:18.091,5,6.0,Wagner-Brown,Sara Sanchez
7410,2018-02-21 06:00:18.148,2018-03-07 13:00:30.862,7,11.0,"Dunn, Wilson and Richards",Ellen Acosta
7400,2018-02-21 00:45:08.967,2018-03-19 13:00:08.426,1,0.0,Simpson and Sons,Patricia Carroll
7231,2018-02-09 05:15:13.539,2018-02-28 13:01:43.102,3,7.0,Peterson Ltd,Hannah Zimmerman
7374,2018-02-22 03:11:24.103,2018-02-28 13:01:43.135,6,14.0,Hunt PLC,Jay Butler
7433,2018-02-22 07:45:39.094,2018-03-16 13:00:29.592,1,,"Garcia, Marquez and Lester",James Brewer
7445,2018-02-22 06:45:18.918,2018-02-24 13:00:34.040,2,3.0,"Mcclure, Hernandez and Little",Blake Turner
7383,2018-02-21 06:01:23.764,2018-03-17 13:00:15.696,3,,Garcia PLC,John Johnson
7435,2018-02-22 04:00:15.014,2018-03-09 13:00:23.563,8,,Chandler Inc,Sarah Knox
7404,2018-02-21 21:00:20.528,2018-03-12 13:00:21.279,1,6.0,"Golden, Collins and Anderson",James Smith
7429,2018-02-22 03:52:32.864,2018-03-16 13:00:25.386,13,,Valentine-Keller,Jacob Perry
7381,2018-02-20 00:00:14.612,2018-03-02 13:00:23.578,7,,"Dunn, Wilson and Richards",Ellen Acosta
7402,2018-02-21 21:00:11.941,2018-02-28 13:00:52.343,4,5.0,Mathis-Massey,Brandy Murphy
7353,2018-02-22 21:00:01.863,2018-03-31 13:00:49.864,3,7.0,Adams-Hawkins,Patricia Cuevas
7486,2018-02-26 06:45:18.499,2018-03-16 13:00:33.553,5,2.0,Adams Group,Steven Mclean
7461,2018-02-26 03:30:14.404,2018-03-19 01:49:51.000,1,3.0,Peterson Ltd,Scott Johnson
7159,2018-02-27 00:45:34.525,2018-04-13 14:00:21.164,1,7.0,"Cohen, Rasmussen and Arnold",Cynthia Watson
7407,2018-02-22 21:00:08.297,2018-06-30 14:00:44.043,7,1.0,"Norris, Reyes and Zimmerman",Anita Henderson
7401,2018-02-21 02:15:32.613,2018-02-28 13:00:40.028,5,11.0,"Brown, Johnson and Orr",Jimmy Norton
7487,2018-02-28 06:11:31.448,2018-03-30 13:00:27.193,4,,Chaney Group,Mrs. Monica Rojas
4811,2017-10-11 23:30:13.430,2017-12-30 13:00:36.489,2,,Calderon PLC,Chad Poole
4849,2017-10-13 00:30:04.269,2017-10-31 13:01:04.224,1,7.0,"Schultz, Williams and Pollard",Lawrence Wright
4721,2017-10-09 01:15:05.736,2018-02-01 07:36:27.400,2,,"Barr, Clark and Davenport",Elizabeth Morgan
5018,2017-10-20 05:30:15.467,2017-11-30 13:01:16.091,9,1.0,Hernandez-Sexton,Michael Smith
5055,2017-10-22 23:31:05.451,2017-10-23 03:45:17.709,12,,Woodard-Maynard,Michael Wagner
4355,2017-10-16 23:15:39.391,2017-11-29 13:00:15.194,3,,Richards-Porter,Catherine Jones
4856,2017-10-19 23:15:27.748,2017-11-28 13:00:29.763,15,4.0,Brown-Mcmahon,Dennis Leonard
